probe,p_val,t_stat,p_adj
226145_s_at,0.001365352550065335,3.2783682645848233,0.0018866017636733107
235763_at,0.001390648059500123,-3.2675210176617537,0.0019198216222675276
205343_at,0.0014092243812237257,-3.2618606429900354,0.0019437139888770485
232628_at,0.0015958957309119314,-3.2234784642016354,0.002199204648088359
243945_at,0.00159827048800475,-3.2261446709333788,0.0022004965082151728
1569582_at,0.0016086223958453685,-3.22730379959464,0.0022127591087504578
223541_at,0.0016665009297913173,-3.215137091118803,0.00229031680746006
239723_at,0.001690073086923429,-3.205830708602271,0.002320629503210556
215591_at,0.0017513922579226935,-3.196237727592305,0.002402671636988928
205110_s_at,0.0018510341308689692,3.1773755498484575,0.0025370933342528127
244056_at,0.0019365929035785108,3.21159700084915,0.0026519890298557247
224412_s_at,0.0019608694030735,-3.1623780014801515,0.0026828338302998466
205064_at,0.0020883663307639235,3.1804731700563877,0.00285472218964247
216560_x_at,0.0021597848810520656,3.1389175372503426,0.00294971512300688
210397_at,0.002242242677396415,-3.1197325865581034,0.003059602084753932
203649_s_at,0.002254364544115048,-3.1207826461183994,0.0030734034880143713
204268_at,0.0022762811546421418,3.1379919794901237,0.0031005217506735933
209292_at,0.0023167555293443533,3.1085458317217585,0.0031528468581566264
213456_at,0.0024417858605471415,-3.0951516243276096,0.003320048092804328
240502_at,0.002454457179698847,3.094107366431597,0.0033343158315163575
206023_at,0.0025076577367100766,-3.085452668175643,0.0034035673713680207
244107_at,0.002621251165865794,-3.0775798171236444,0.0035545930336054305
205488_at,0.0026881710433197064,3.0634914077766173,0.003642114926834045
232737_s_at,0.002729254269515828,-3.0543413745067767,0.0036945077689025047
206924_at,0.002743861895974795,3.0738209186038676,0.0037110004971178546
223761_at,0.002812203295010383,3.0842184571066085,0.0038000734727810207
234650_at,0.0028288184472014927,-3.044394226801122,0.0038191543586115393
234640_x_at,0.002941050656064015,-3.0303355620080397,0.003967179343113662
222925_at,0.003009309932158394,-3.024713524754402,0.004055680903287413
205543_at,0.0030555729309090095,-3.0185450476505613,0.004114408229746432
221618_s_at,0.0031366639838822704,3.0135104542516653,0.004219888013465515
206693_at,0.0032216019669815297,-3.003294910520703,0.004330353478005902
239448_at,0.0033217575515065764,3.000292466558278,0.00446106211522506
204259_at,0.0035701938750612922,2.9747701137147238,0.004790505541383732
206857_s_at,0.0036851929411997907,2.956842438875351,0.0049404819553212605
203434_s_at,0.003908179059755299,2.9652468609776763,0.005234840017922453
1553808_a_at,0.004035364813327412,2.9488719374860577,0.005400475112940794
215578_at,0.004335748063789768,-2.903929292107526,0.005797406363023699
204602_at,0.004350067586585536,2.934936753336516,0.00581147772693059
206167_s_at,0.004579665681040766,2.884699342404119,0.006112875464405765
222938_x_at,0.004685867030988688,-2.8795098335817286,0.00624918329655373
1555867_at,0.004812452753851743,2.879674070035646,0.006412415288204542
225619_at,0.004992423562035599,-2.857051548339332,0.006646435194327393
205342_s_at,0.005070226205036294,-2.8520802810745765,0.006744149713215088
238021_s_at,0.005129655389070026,-2.8528511787495323,0.006817276389467196
214012_at,0.005134632011381106,2.8487099666892544,0.0068179719075667595
224009_x_at,0.0053401590894889646,-2.836297130233399,0.007084734459278687
239272_at,0.005370047865329372,-2.8311824202953244,0.007118219291618414
206784_at,0.005577350947915627,-2.817934895757775,0.007386612717351924
230784_at,0.0056050562131385925,-2.8162458185904615,0.007416889422917187
233899_x_at,0.005620149038941957,2.81654777819018,0.007430438841640877
206757_at,0.0058315009224143705,2.8199934434056133,0.007703216490264366
223952_x_at,0.0060293795279624356,-2.7955638808334657,0.007957741428715939
229768_at,0.006172592997511778,2.7890906245856817,0.008139741498010795
221132_at,0.006621093944804394,-2.7591372483865886,0.008723661643283587
205916_at,0.006848103572492666,-2.7572701377044013,0.00901500134951528
206291_at,0.007569012267098779,-2.7185744705909154,0.009955462011106727
204733_at,0.00763122763960855,2.7209001241405772,0.01002867769634394
1558930_at,0.00784665847319433,2.715853239344502,0.010302945216518455
211643_x_at,0.008054683913679013,2.6949417237345292,0.010567027482298687
204784_s_at,0.008116482059896731,2.6886974728230926,0.010637036611167714
206442_at,0.008121943695921004,-2.688843710960803,0.010637036611167714
209480_at,0.008143398196369646,2.6918887601663797,0.010656019349266604
238022_at,0.008306193185188063,-2.6840223431513386,0.01085976239668909
234764_x_at,0.008465051917498549,2.678002974328699,0.011058015772773275
241036_at,0.008797485952675455,2.6617183618708378,0.011482481665427214
227123_at,0.008888377543295042,2.6691756875276638,0.01159123170254234
211470_s_at,0.008906980341091374,-2.6552014486336084,0.011605605874222038
211766_s_at,0.009249402774675109,-2.641611569150588,0.012041526911588088
207558_s_at,0.009261084766093513,-2.649863783524108,0.01204649173907321
232618_at,0.009637302001048769,-2.6279852224674998,0.012525220172840124
230425_at,0.009734555102269683,2.62789868532907,0.012640885378774287
219312_s_at,0.009819906616752609,2.6205930420324366,0.012740912737498512
230831_at,0.00986556511046714,2.6196338673741146,0.012789314296465024
218804_at,0.010257211336960016,2.6070754313238793,0.013285778812932136
236918_s_at,0.01063263696878417,-2.59177687964661,0.013760411833650519
213094_at,0.0110621521339418,-2.580929005181052,0.014304184896169676
232252_at,0.011396769412462765,-2.566548985841094,0.014724433730363286
206172_at,0.01243474177563682,-2.5345057411431737,0.016051930572091037
203548_s_at,0.012578010896795945,2.5302238410723366,0.01622319686857169
206354_at,0.013258844018412222,-2.512598299134961,0.01708694460621979
220639_at,0.013399611284418862,-2.507624731888555,0.017253830846463647
1556194_a_at,0.013459537507084252,-2.505224140929183,0.017316430187685708
207412_x_at,0.013653892621104316,2.516947785354737,0.017551729305550552
204614_at,0.014179620290851265,2.5094500157269697,0.018212247202427253
205229_s_at,0.014566763593758409,-2.475947801912606,0.01869380977539323
212592_at,0.014665399936701018,-2.473593728725766,0.018804629232068056
228033_at,0.014819162454679265,-2.4757698257995804,0.01898588930386105
206884_s_at,0.014940552346019369,2.477313042556251,0.019125406054979643
232752_at,0.01498033996288089,2.4662290602258183,0.019160317863968792
1555890_at,0.015010227345755906,-2.4644850331381702,0.01916652048903444
211633_x_at,0.014998885835999252,2.4702786338441616,0.01916652048903444
217258_x_at,0.015136798810907725,2.4650605099955687,0.01931203248291644
209728_at,0.015403896200696364,2.462988852171455,0.01963644053560877
211798_x_at,0.016636165678138637,2.4285159668616854,0.021189658613336316
209309_at,0.017207700698056057,-2.4189129479174434,0.021899409616561782
205184_at,0.018035368833891622,2.4044540158975676,0.022933679140106373
228293_at,0.01818298250488975,2.391680418069688,0.023102196029034194
232676_x_at,0.01861803606187838,2.38430013189624,0.023635334337260196
208343_s_at,0.01869592561229958,-2.3810658550247403,0.02371455021742391
1552767_a_at,0.01874358190229432,2.380496822373248,0.02375531779173229
205860_x_at,0.018768358863092246,2.3812208330548295,0.023767045011905897
228592_at,0.019687674169889098,2.3679211627833667,0.024910602606694386
222771_s_at,0.019775843267400645,2.36143614803157,0.02500149962212253
203290_at,0.020279373741149714,2.3567655004016865,0.025616931681270803
226789_at,0.021115284440444256,2.3374685633824086,0.026650866016751984
213880_at,0.02123935220755255,-2.335761454642134,0.026785377454499965
211637_x_at,0.021315870817526433,2.33496008497833,0.026859751622743185
235419_at,0.021636577794420776,2.3277280210899245,0.027241447864521554
230030_at,0.022899487966671805,2.3025399327660687,0.028807819290858287
228262_at,0.02370600143105507,2.296643651898027,0.02979793775939681
229975_at,0.02503959381891211,2.2666275206659687,0.03144841520652539
241803_s_at,0.02586980151292026,2.2555127898220775,0.03246448042318108
218963_s_at,0.02595363182669983,2.259781199633462,0.032543006000554826
222257_s_at,0.027328003477620037,-2.2318278395216526,0.03423827604274655
1555731_a_at,0.027548018797009115,-2.2372175957218765,0.034485704642862595
210393_at,0.028840192802965247,-2.2122321763626376,0.03607380325272859
206859_s_at,0.02895437893609532,2.229846451215618,0.03618706461319342
216853_x_at,0.02913632847803373,2.2075682413372713,0.03638476256106822
206033_s_at,0.029312770181809125,-2.204217049545458,0.03657526580957601
206032_at,0.02984106901085366,-2.197219315105976,0.03720413408437863
226913_s_at,0.02988519343232328,2.2037603231361307,0.037228829247263576
213110_s_at,0.03014761058636992,-2.192601104294934,0.037525196591652314
216510_x_at,0.03119428699542238,2.1803925663345707,0.03879646904142296
205044_at,0.031237180708912335,-2.1802934225616966,0.03881828219589674
205544_s_at,0.031363803068244246,2.184793457125165,0.03894402473437303
206513_at,0.03222470715872784,2.1649970958287033,0.039980572658032676
231120_x_at,0.033149712010245434,-2.152933446339678,0.04109490614387511
231899_at,0.03331898019746491,-2.151103264973932,0.04127132579475629
219732_at,0.03412520094650005,-2.14083562234069,0.042235798422871125
237625_s_at,0.034381680440880295,2.1446472100634915,0.042518863291589444
235947_at,0.03473947846101352,-2.135661017900046,0.04292666789653891
1554242_a_at,0.03513122881714822,-2.128766729378774,0.043375734934720904
213714_at,0.035687712032426065,-2.1232519504391587,0.04402730630269485
202376_at,0.036215474564479946,2.1184822572852537,0.04464242476507149
215894_at,0.03703001056987555,-2.110012214181513,0.04560977166732057
216576_x_at,0.03760784613078799,2.101755275266077,0.046284254361926375
218990_s_at,0.03806155374464406,2.1056032606812303,0.046805011070722935
227450_at,0.038479886580253704,-2.0913137141046594,0.047281465773971444
206104_at,0.03856343144169244,-2.0897122719551735,0.04734612152143635
232056_at,0.03863031571519646,2.0966059867468094,0.047390235064075144
242967_at,0.03874763873721879,-2.0881770458344566,0.047496104809192925
211645_x_at,0.0393292145607202,2.0830727392708743,0.048170421993970106
219962_at,0.0400931945423508,-2.073363315215829,0.04906689116254123
215014_at,0.041202191893699794,2.063886683211356,0.05038383050259935
204260_at,0.04272730431066577,2.06148491883962,0.05220710526706249
216491_x_at,0.04474342663851258,2.029486099744749,0.05462694273011384
244042_x_at,0.04535117684260558,-2.020876374106646,0.05532482210838976
216401_x_at,0.04677421868301403,2.008290425655433,0.05701538917491598
228038_at,0.04863172565034444,1.9923961975201183,0.05923243593530417
217179_x_at,0.05107821896394146,1.9706524305312951,0.062162760917165646
231484_at,0.051720009217079026,-1.9632748578522417,0.0628938317008324
230147_at,0.05195566598080532,1.970201416492736,0.06313025763223248
214135_at,0.05301672733969156,-1.9524189093573232,0.06436844532677856
205844_at,0.05491379318516913,-1.9368458544631844,0.06661887271512991
214768_x_at,0.056838239221212596,1.9233183142051473,0.06889892656189746
204105_s_at,0.06032108998303975,-1.8948819007726982,0.07306296579433058
221133_s_at,0.06200962315395206,-1.8823711272633359,0.07504880082901233
211122_s_at,0.06360055051247994,1.8721256939934852,0.07691346195466571
211506_s_at,0.0664973266158953,1.8515428352211996,0.08035312316411658
203819_s_at,0.07123477171149399,1.820065727407139,0.08600980716900418
220110_s_at,0.07165933878901773,-1.8170724410972239,0.08645425349565497
214777_at,0.07263753707385082,1.8112670597088618,0.08756540886619338
240865_at,0.07402492978798857,-1.8024152167353173,0.08916771636932376
214146_s_at,0.07447530413798194,1.7991415844518799,0.08963969389563707
213680_at,0.07501812042363355,1.7973102490389652,0.09022210712378866
226907_at,0.07662059116470295,-1.7848765895088559,0.09207702125051823
214240_at,0.07881877182619865,1.771491887872905,0.09464434483600793
204653_at,0.07929304117336741,-1.7705406247800406,0.09513922103168143
210145_at,0.07973938865394539,-1.765865889756399,0.09559984653812874
214973_x_at,0.08043532947139075,1.7627986261531847,0.09635875541525762
203820_s_at,0.08066313062673378,1.7616328641958734,0.09655610085186037
1569040_s_at,0.08118123460647299,1.7603171832520683,0.09710036733008605
209735_at,0.08276292442224481,1.7488122527792784,0.09891493933681249
206515_at,0.08609632646163133,1.7305165839278918,0.10281862387890606
244774_at,0.08831544811975893,1.7202267630866037,0.10538655578437328
1552283_s_at,0.0905428266349349,-1.7057561565920416,0.10796033300473937
214974_x_at,0.09192266802331664,1.6995030194135674,0.10947934124970994
215101_s_at,0.09195978631425668,1.6994186480972728,0.10947934124970994
206204_at,0.09326576957269694,1.692091187948015,0.11094785797653382
217546_at,0.09808843126382047,1.6660066013699237,0.11659424554728971
213172_at,0.09877707575454936,1.6643227074647782,0.11732172457735848
206619_at,0.1002819133629165,-1.6555390149243114,0.1190167514407947
217281_x_at,0.10168127703994019,1.6496998954456517,0.12058407060274859
1554997_a_at,0.10607622384077678,1.6290225011049841,0.1256986832045118
216829_at,0.10679295312515358,1.62582953866673,0.12626074062445
229667_s_at,0.10675742744268306,-1.6247895920901965,0.12626074062445
239381_at,0.10679794847071376,1.6272499059537844,0.12626074062445
209811_at,0.11261950979130832,-1.5977771914072372,0.13297215326242787
223551_at,0.11264851912564922,-1.5971822296579878,0.13297215326242787
216541_x_at,0.11303496522752192,1.5978029297695104,0.13332552524139912
226492_at,0.11583355184887777,1.5829165701719834,0.1365212993692316
223645_s_at,0.1232933796753381,-1.5519050996803367,0.1452016648330328
233011_at,0.12360498361527208,1.5542578246548908,0.14545674858953234
206755_at,0.12432162440541249,-1.547590729247307,0.14618771656273927
236694_at,0.12486119549509415,-1.5450567389091285,0.1467095090583186
232321_at,0.12568003348917497,-1.5415685118980507,0.14755838287724454
204932_at,0.1283443026111872,-1.5309639194385536,0.15057097877220507
