probesets,p_val,t_stat,p_adj
222772_at,0.059154755856536234,1.9049939087207235,0.09717155145975402
216467_s_at,0.0591819739708883,1.905121809998949,0.09721152555905421
234347_s_at,0.059183472101485265,-1.9043597906331335,0.09721152555905421
1567238_at,0.059186237902179695,-1.9058601081219748,0.09721247018207885
1563279_at,0.05919481851670616,-1.9031791842866799,0.09722296512246784
209688_s_at,0.05919918571690802,1.9069673332369192,0.0972265393311297
213670_x_at,0.05921584975580947,-1.9036082332449336,0.09725030839800315
234853_s_at,0.05923505133541936,-1.9049348630925926,0.09727824295952163
1555340_x_at,0.05924291601543805,-1.9054361844622592,0.09728733196836468
220420_at,0.05924497063168718,-1.9055077904265854,0.09728733196836468
218724_s_at,0.059254280010163245,1.9040879164688553,0.09729867296466355
228240_at,0.059256262239324675,-1.9088026846962105,0.09729867296466355
231060_at,0.05926000918206285,-1.9026910646610544,0.0973012250223503
236460_at,0.05927993705721906,1.9037859514429316,0.0973272236175499
239071_at,0.05928022985769327,1.9034005083487633,0.0973272236175499
217186_at,0.059286223718957275,-1.903760811020208,0.0973334632257475
241047_at,0.0592952550745058,-1.9027570272206549,0.09734468900966316
220116_at,0.05931495034037607,-1.9029686268109371,0.09736621615633441
220984_s_at,0.05931093828784487,-1.9025753068446216,0.09736621615633441
232421_at,0.059313714042542764,-1.9029759931796688,0.09736621615633441
1554847_at,0.05932386826575636,-1.905099980563035,0.0973772528775963
234945_at,0.05933995330508218,-1.9050721839722211,0.09740005281720074
228421_s_at,0.05935670138579007,1.9087814108980066,0.09742393933993322
220321_s_at,0.05937714823886413,-1.9018066047960234,0.09745389477751214
239364_at,0.05939933317940169,-1.9022542988579219,0.09748670056350137
225963_at,0.059404095036820835,1.9025196474050812,0.09749091006542124
206383_s_at,0.059407169865380506,-1.9030711445960962,0.09749235069438832
217328_at,0.0594328191878906,-1.9016518042889319,0.09753083656161551
203897_at,0.05944314638230182,-1.9021880251212386,0.09754087661533266
207029_at,0.05944333355061276,-1.9041870495868953,0.09754087661533266
211634_x_at,0.05947528546673935,1.9033015054862046,0.09758608957613454
242827_x_at,0.05947483971126798,1.902523035083914,0.09758608957613454
1556388_a_at,0.05948604768817273,-1.9045686530735708,0.09760013925026491
222470_s_at,0.05951155966651558,-1.9038281954630227,0.09763838725927566
1556783_a_at,0.05952922575133585,1.9017034622663298,0.09766376045236352
226537_at,0.05953367535605408,-1.9016814801189934,0.09766744958870568
213452_at,0.059539301819879216,-1.9009913885659064,0.09767306906680741
238702_at,0.059542420384684804,-1.901770278465056,0.09767457412185827
243725_at,0.05956367391593447,-1.9038286544675704,0.09770582692664469
234499_at,0.05958361159412188,-1.9012340395838274,0.09773130644226947
244696_at,0.059582719207098865,-1.9028516512724123,0.09773130644226947
236095_at,0.059621242991543436,-1.9024815819560126,0.09778941629087931
1557713_at,0.0596258711279178,-1.9006111383400035,0.09779339264123862
1567064_at,0.059637610423946184,-1.9011913436887433,0.09780758458813375
202855_s_at,0.05964078413965904,1.9014615458121906,0.09780758458813375
230941_at,0.05964113648158448,-1.89979814069881,0.09780758458813375
202003_s_at,0.059667308864972644,-1.8996416520654185,0.09784688953744128
221114_at,0.059674162179977876,-1.9002507115957994,0.09785451190778309
1564937_at,0.059690727049446536,-1.9003795368243572,0.09787805826691265
205635_at,0.05970485949974351,1.8998269193391721,0.09789761446628675
1554725_at,0.05972740420264363,-1.9010703806816944,0.09793096221890006
241289_at,0.05973021639235831,-1.8991882421400275,0.09793195464292999
1569539_at,0.059734873871705695,-1.8992392063508303,0.09793597236595508
216084_at,0.05975230933475322,-1.899296092591413,0.09796093866071875
203318_s_at,0.059786383322084975,1.8987584623258122,0.09801318013586231
1559871_s_at,0.05980547439110696,-1.900112830881551,0.09804085581681522
233921_s_at,0.05981370021976532,-1.8985699972675918,0.09805071840606154
236733_at,0.05984945551913629,-1.8984433591010983,0.09810570679552558
207139_at,0.059853779299759526,-1.9001907091679755,0.0981091702285324
224404_s_at,0.059879762354740754,1.8996974037241063,0.09814813483882912
231112_at,0.059903562622483725,-1.8980169540182776,0.098183518924899
220867_s_at,0.05992488862061102,-1.898849904937385,0.09821121777735316
224687_at,0.059922732065104296,1.8978148667561208,0.09821121777735316
202905_x_at,0.05993015740317339,1.8982919609497948,0.09821622538559734
239465_at,0.0600063195364843,-1.8985306539282423,0.09833741153081803
219149_x_at,0.060012983575077374,-1.8994553703019883,0.09834470054817603
201662_s_at,0.06002485237563432,-1.8985853360637324,0.09836051787920136
217556_at,0.06003216008313627,-1.898030615567979,0.09836886022263476
217150_s_at,0.060045066665413024,-1.8993432726578927,0.09838637594260775
1553802_a_at,0.06007464334263897,-1.8971331886953158,0.09842250038215644
202180_s_at,0.06007820321918809,-1.8975414648266884,0.09842250038215644
215093_at,0.06007276657627264,-1.8972242691998578,0.09842250038215644
220562_at,0.06007636557615074,-1.8989248861951258,0.09842250038215644
241850_at,0.06007299748979257,-1.8987292289908828,0.09842250038215644
1554607_at,0.06009210950054156,-1.8972322974567037,0.09844164792847503
210267_at,0.060097211254945146,-1.8964963234151297,0.09844637120005134
1558844_at,0.060106603820282226,-1.8981976799477795,0.09845808463999733
1569238_a_at,0.060108799346077026,1.8976205369299501,0.09845808463999733
233886_at,0.06014374104301456,-1.8960548786818798,0.09851168273969331
1559138_a_at,0.060172173293989384,-1.8959042801746868,0.09854996522918551
201057_s_at,0.060169767965824204,-1.8963011565277514,0.09854996522918551
239764_at,0.0601737759523331,1.8968030720750446,0.09854996522918551
231108_at,0.06017867376387852,1.89846430504803,0.09855434928668841
1570155_at,0.06019155220966793,-1.8961458201143386,0.09857180238786635
221586_s_at,0.06021823096929447,-1.8992747381238504,0.09860889267646564
222397_at,0.060218645242581234,-1.8961277096403455,0.09860889267646564
244197_x_at,0.06023227079722171,1.8957984974596178,0.09862756518917762
231891_at,0.06027417730158297,1.8964642885306484,0.09869254336584422
1562644_at,0.060290491287297146,-1.8955395169387712,0.09871561327111691
239750_x_at,0.06030476915720268,1.9001008079227069,0.09873534779732387
204105_s_at,0.06032108998303975,-1.8948819007726982,0.09875842561973837
226318_at,0.060327239115390265,1.8948619151529997,0.09876484913283318
210402_at,0.06035245281525223,-1.894694788707231,0.09880248261185041
224853_at,0.06038158201149892,-1.8961938547437334,0.09884652310326722
241102_at,0.06039175631817471,-1.8946040192467153,0.09885953174778674
241883_x_at,0.06040575445727503,-1.894057114151121,0.09887879870307202
202659_at,0.06040995129107474,-1.895024050894398,0.09888202097165036
236411_at,0.060420729696940796,-1.8968391347938738,0.09889601565053845
239641_at,0.060437236759550095,1.8971491787174593,0.098919385556397
236665_at,0.06044257504246392,-1.8962264013487955,0.09892447414558833
210317_s_at,0.060450029859536375,-1.8953659866910653,0.09893302629700254
223144_s_at,0.06046217211266897,1.8951940086508126,0.09894924903188956
243650_at,0.06047174751803809,1.8973389853711062,0.09896126995548533
235743_at,0.06050100439564367,1.897326508437159,0.09900549729161366
236422_at,0.06050728312079775,-1.8933035278691113,0.09901212067576518
1561627_at,0.06053720362946057,-1.893085485605586,0.09905377621892747
217754_at,0.06053500870306575,-1.8963184382715355,0.09905377621892747
1556971_a_at,0.06057079723241094,-1.8935726245346003,0.09910508931043234
1554849_at,0.06058474816851612,-1.8931810530505424,0.09912060612682605
202164_s_at,0.060584494994284824,-1.892810554171679,0.09912060612682605
220798_x_at,0.06059316231662158,-1.8934214718089395,0.09913071736469853
1553475_at,0.0606117212859906,-1.892659956280969,0.09915423861322696
235599_at,0.06061200848726523,1.9008019953736464,0.09915423861322696
232379_at,0.06065264166391777,-1.8930929004786246,0.09921705215601986
230144_at,0.06065495237499335,1.894851476435828,0.0992171745665117
244624_at,0.06065817992822518,-1.8939168020334176,0.09921879664989465
1562089_at,0.06067271255710143,-1.8943168412242137,0.09923890968379565
242743_at,0.06067823797587661,-1.8944424053722604,0.09924428919610499
230078_at,0.06069924423020546,-1.8920534090111665,0.09927498756875155
221172_at,0.060718731760222605,-1.8943223012950556,0.09930319986215598
217611_at,0.06072670578352814,-1.8928790298096305,0.09931116631942362
232482_at,0.06072807882991684,1.8977295330290735,0.09931116631942362
1569679_at,0.06075882036737265,-1.8944713032757405,0.09935777763127068
1557615_a_at,0.060767563370870095,-1.8913905333236791,0.0993684130369002
204138_s_at,0.060772010724667355,1.8922729032011003,0.0993719136035878
217709_at,0.06077418283465396,-1.8919767394686138,0.0993719136035878
214236_at,0.060776593173274995,-1.8920471078780345,0.09937219314900803
229905_at,0.06077930122676956,-1.8920269785580814,0.09937295943177846
222724_at,0.060815875038593335,-1.8941703237773941,0.09942909346538867
227124_at,0.06082215374458346,1.891163801032614,0.09943569511166382
224495_at,0.0608439074208927,-1.8913311700032813,0.09946759474661486
222580_at,0.06085631122124689,-1.8909430513349164,0.09948420742099211
1555039_a_at,0.060877766976027,1.893101061926831,0.09950828457201996
213301_x_at,0.06087427314537689,-1.8933171645360378,0.09950828457201996
240709_at,0.060876472642990245,-1.8921187811508553,0.09950828457201996
1556805_at,0.060887887935774106,-1.890999988241406,0.09951807817374239
207722_s_at,0.060888243885455905,-1.8920078158066402,0.09951807817374239
225084_at,0.060891741238064845,1.8912813008333398,0.09952012881437616
211909_x_at,0.06089492688432925,-1.8914928156703839,0.09952166987669823
221271_at,0.060901624995755174,-1.8903982764524365,0.09952895109883386
1570320_at,0.06090860624634597,-1.890492917779123,0.09953669449000525
202160_at,0.06093183032637148,1.8910869203663179,0.09957098032527101
223454_at,0.06094570492221891,1.8935762988495435,0.09958998585666018
1558782_a_at,0.0609555260871452,-1.8914794186855728,0.09960236661328822
211397_x_at,0.06096960203618722,-1.8915823332583819,0.09962169859178908
215048_at,0.06097462520219606,-1.8930219681064173,0.09962623783450976
241924_at,0.06100912381119035,1.893411771548157,0.09967893479829057
220670_at,0.06101870390754807,-1.8895332697773175,0.0996909166045965
204980_at,0.061027871398302194,-1.889530677433066,0.09970222344818716
1556776_a_at,0.06103262976035296,-1.88972861875392,0.09970632645936246
234533_at,0.06103638734335302,-1.8901935190994268,0.09970879429985606
41329_at,0.061043377419121005,-1.890138375878827,0.09971654235131583
1555797_a_at,0.061052542880018004,1.8924330321592682,0.09972784327102993
234201_x_at,0.06109360645437679,-1.8902311900137918,0.09979124623303898
200619_at,0.06110887829419582,1.8897875128999333,0.09981251745822069
1561309_x_at,0.06112005143547071,-1.8906338873901916,0.09982709273248971
218346_s_at,0.061134227440791306,1.889613592267757,0.0998442842113457
237224_at,0.0611350770998642,-1.8917060679942637,0.0998442842113457
201817_at,0.06114976704335198,-1.8905186608451765,0.09986460004963729
230517_at,0.061178178945950484,-1.8892884209509389,0.09990732310479346
240718_at,0.061183266798521985,-1.8910447269544872,0.09991195496373052
244206_at,0.06120749666619098,-1.888225161006951,0.09994784414212418
239082_at,0.06121525237067391,-1.8890919868867972,0.09995683043673297
205901_at,0.061219264221479254,1.889392105318074,0.09995752075171385
214444_s_at,0.06122243282277929,-1.8887414501547455,0.09995752075171385
221146_at,0.06122059981639403,-1.8887735543621391,0.09995752075171385
242121_at,0.06123258360210575,1.8881549866674505,0.09997041564913328
209597_s_at,0.06123621111236604,-1.889830985763787,0.09997265987679786
1564836_at,0.06124004242648355,-1.8886625830563362,0.09997523665202
1553444_a_at,0.061243005331252785,-1.889547245875133,0.09997639559924741
215897_at,0.06124584557595755,-1.8878215439486083,0.0999773542316479
1554960_at,0.06126065450054692,-1.8897578691770842,0.09999784967672502
212037_at,0.06129160042786335,-1.8884529066638065,0.10004468362342515
233824_at,0.061338524694657406,1.8893370221897197,0.10011759419301218
208259_x_at,0.06134635880314602,-1.8880923721749274,0.10012301562726118
239178_at,0.06134445552026049,1.892775262609943,0.10012301562726118
223539_s_at,0.06135101116382925,-1.8872235349945723,0.10012465143570072
243660_at,0.061351873739451,-1.8870343493156991,0.10012465143570072
1559587_at,0.06137449642868911,-1.8870711406048835,0.10015788757807735
229141_at,0.06140004018757106,1.8882278500482887,0.10019588803454807
1567257_at,0.061422104503104244,-1.888380138409464,0.10022820796224353
244549_at,0.06144609117195348,-1.8871588963202715,0.10026366228186931
211436_at,0.06145730569276722,-1.8864438382064759,0.10027827401516934
1568884_at,0.06146264198100377,-1.8862298875298644,0.10028329366867825
229431_at,0.06146611106329763,-1.8868093293211678,0.10028526650613398
241391_at,0.06147632959741418,1.886723375898747,0.10029825088735814
215551_at,0.06149711545094951,-1.8870521474449689,0.10032847419617222
1552902_a_at,0.06155250430238791,1.8949267411618091,0.10041178373973506
214227_at,0.061553126223918536,-1.885551775279925,0.10041178373973506
239677_at,0.06155496908331297,-1.8866614688170413,0.10041178373973506
1554545_at,0.06156215722291278,-1.886228955754877,0.10041981792261266
223469_at,0.061571150009042015,-1.8889839885979907,0.10043079513513102
226031_at,0.0615831694950643,-1.8856903513268413,0.10044670831226489
1562799_at,0.06158602554900489,-1.8853238608487446,0.10044767463289198
213618_at,0.06161362794933778,-1.886526564591406,0.10048774483224854
233162_at,0.061617386746715096,-1.8854106206571335,0.10048774483224854
235521_at,0.061615750343954605,1.8851430039828005,0.10048774483224854
206674_at,0.061646887304039444,-1.885209659274691,0.1005321606746077
206960_at,0.06166130276028435,1.8862218441206775,0.10054755651441878
215249_at,0.0616631257010342,-1.8867264859119197,0.10054755651441878
236185_at,0.06165905879366122,-1.8869643267510667,0.10054755651441878
239870_at,0.06167180562359423,-1.8863212352966876,0.10055801486485372
1556784_at,0.06167972860708155,-1.8862467569972747,0.1005581374005602
209417_s_at,0.0616794962438099,1.886261339693762,0.1005581374005602
217218_at,0.061680945169709255,-1.8848988775878988,0.1005581374005602
242106_at,0.061678296090822975,1.8863389747008061,0.1005581374005602
237236_x_at,0.061696299855553215,-1.8870641027818322,0.10057947487473085
1562827_at,0.06173873368197744,-1.8849696119405217,0.10064495452546741
204675_at,0.061744379191106286,-1.8878957893779773,0.10065046016476899
235928_at,0.06175769872728954,-1.8840497849162272,0.10066847448934625
208275_x_at,0.06177264977417044,-1.8850827616750219,0.10068914684575424
202610_s_at,0.061780894791962096,-1.885894518819618,0.10069644916130374
205061_s_at,0.061781668165986604,-1.884103360125636,0.10069644916130374
211467_s_at,0.061801185882699373,1.8851661358829401,0.10072440404551204
224324_at,0.0618033593994637,-1.8855579315589879,0.10072440404551204
237242_at,0.06187895202890591,-1.8838125885095403,0.1008438979133534
244028_at,0.06188999240578641,-1.8854289939327407,0.10085818630212164
232974_at,0.06189333528143002,-1.8830839875134795,0.10085992997368651
200099_s_at,0.06191617865779736,-1.8836793597876056,0.10089344990965621
222352_at,0.06192484502442004,-1.8873436068812526,0.10090386655743544
211691_x_at,0.06192859591852449,-1.8840181811883072,0.10090627318368672
211749_s_at,0.06195658979073184,1.8828238796997645,0.10094817962047826
227428_at,0.06199382846643118,1.88245990740288,0.10100316395440202
233251_at,0.061994888487347556,-1.8823388499412093,0.10100316395440202
1559265_at,0.06201184819851385,1.8886104352999025,0.10101966827492849
205271_s_at,0.0620082542086937,-1.882416620578008,0.10101966827492849
221133_s_at,0.06200962315395206,-1.8823711272633359,0.10101966827492849
1569872_a_at,0.06202046260534633,1.8836920705372275,0.10102927922374845
39402_at,0.06202230139973758,-1.8847876430881574,0.10102927922374845
1555639_a_at,0.062025116981948285,-1.882603804870748,0.10103015696046527
233888_s_at,0.06205052294980522,1.8824865131264212,0.10106782983033352
1555278_a_at,0.06205971882038002,-1.8822529347448402,0.10107909791353875
1556972_at,0.06207902683828833,-1.8819060424939704,0.1011031238649776
216989_at,0.062078868678605424,-1.8840778743477877,0.1011031238649776
216029_at,0.062103078770386226,-1.8815504000745615,0.10113858339826368
232009_at,0.0621115500130519,1.8823737572911614,0.10114866717417807
243123_at,0.06212120782084532,-1.8821674092065308,0.10116068246055086
239500_at,0.06213504972173153,-1.8814255146146959,0.1011795101611624
229408_at,0.062138610517269675,-1.883473512496517,0.1011815955417526
217050_at,0.06215911871306835,1.8847436165817528,0.10121127556204483
1569521_s_at,0.062182509295253034,-1.881522141741932,0.1012445824483509
215924_at,0.06218549820613599,-1.8809510772510274,0.1012445824483509
227776_at,0.0621864189118254,-1.8811748538769408,0.1012445824483509
226726_at,0.06219551104200247,-1.8820462963838034,0.10125567019440364
207983_s_at,0.06222133161547168,1.8806631661333335,0.10129399040415862
205646_s_at,0.06224091232137927,-1.8817727274286773,0.10132214990502972
244506_at,0.062246433407569066,1.8843810736949822,0.10132742048645918
227187_at,0.06227251891470579,-1.8809436839217852,0.10136616510179632
228211_at,0.062302874608228705,-1.8826171062238135,0.10141185755777818
213654_at,0.06230765377400556,-1.8809849810349144,0.10141219689779551
222127_s_at,0.0623070264004573,-1.8810317990042906,0.10141219689779551
1555869_a_at,0.06231355281573845,-1.88007274835745,0.10141807834947346
231745_at,0.06234874694338256,-1.881243587633212,0.10147163667617551
216763_at,0.06235233989702134,-1.8814943858955602,0.10147376253090996
1561654_at,0.06237466292255011,-1.8797601440960692,0.10150636890084205
1559739_at,0.06237924189444234,-1.882225302216886,0.10151009787912571
202516_s_at,0.06239237194655578,-1.8795119110786973,0.10152757339894217
206843_at,0.062394556713522294,-1.8794920702078721,0.10152757339894217
208011_at,0.06239810006675886,-1.8793783737713308,0.1015296161067184
209099_x_at,0.062409652792372046,1.879898000960848,0.10154096731911379
212514_x_at,0.062409187134768423,1.880786727481889,0.10154096731911379
1552713_a_at,0.062426251571030794,-1.8817368082069916,0.10155680292790599
217273_at,0.06242565336112411,-1.8797138413519,0.10155680292790599
240156_at,0.062423803344137906,1.8811198429735738,0.10155680292790599
1556823_s_at,0.06243318897144644,-1.879941249832343,0.10156064227456783
235566_at,0.06243224972071579,-1.8803192994831222,0.10156064227456783
223927_at,0.06243990164536121,-1.8790818106286908,0.10156783854519441
207663_x_at,0.06246683697817148,-1.879485122289211,0.10160792826166049
235573_at,0.06248761610865069,1.8797440471825184,0.10163800178950863
214200_s_at,0.062494048269414695,-1.8790442584181728,0.10164473818697639
240533_at,0.06252843994985663,-1.8807576929265564,0.10169694776333704
1557459_at,0.06254064491853155,1.8790883877354216,0.1017130701213061
206964_at,0.06256496149347417,-1.8796046134861382,0.10174888830436547
233682_at,0.06257443238335697,-1.8784398995554206,0.10176056132999105
215477_at,0.06258109379072518,-1.8799754229915129,0.10176766479637313
1556491_at,0.06261427135368614,-1.8778873407044743,0.101817886009741
216774_at,0.06263596353564152,-1.8806013595109417,0.1018478996294831
223569_at,0.06263731895860784,-1.878489756663688,0.1018478996294831
1561491_at,0.06264438031656935,-1.8796498125081837,0.10185564914802012
227362_at,0.06264987330106132,-1.8783056921195371,0.10185711613301811
237220_at,0.06264849808146712,-1.8792374444644364,0.10185711613301811
1559045_at,0.062668266082637,1.8815590739306118,0.10188328658791047
241534_at,0.06267333317917816,1.8774051667530287,0.10188779161144602
216898_s_at,0.06269714122635422,1.8772787090400833,0.10192276227861922
206083_at,0.06273034618704643,-1.8779705939123,0.10197300578980824
235284_s_at,0.06273905931467925,-1.8771090774810264,0.10198343371877695
239357_at,0.06275708968673395,-1.8777345159807635,0.10200900567211792
206321_at,0.0627708037906124,-1.877951689140425,0.10202756009700835
204171_at,0.06277731150299017,1.8766317752886603,0.10203440033496405
39313_at,0.06278902052495443,1.877427825629272,0.10204969365252363
234041_at,0.06280138330005398,-1.8767944708384543,0.1020660483423636
237394_at,0.0628097319090638,-1.8783776418558782,0.10207587817120331
213284_at,0.06281995799026466,-1.8793200403008783,0.1020850198051047
241526_at,0.06281864153009772,-1.8767775033686078,0.1020850198051047
206626_x_at,0.0628236447064976,-1.8777516323459393,0.10208722804165764
242085_at,0.06282591798511838,-1.876907316941833,0.10208722804165764
1552816_at,0.06287160648194753,-1.8785186595029313,0.10215772748577158
1570329_at,0.06292188943079478,-1.8765566122992994,0.10223568684747972
201951_at,0.06293256916092385,1.8765332212697998,0.10224929542018146
202680_at,0.0630217240546673,-1.8766395384647068,0.1023904003560891
1560884_at,0.06305396067480885,-1.8786871234190634,0.10243902412479472
211075_s_at,0.0630909468541463,-1.8763232201006246,0.10249536030213224
220529_at,0.0630956494844487,-1.8743299571905592,0.10249924754255421
210361_s_at,0.06310712305206369,1.8744271475389545,0.1025141335225437
220381_at,0.06311030805838527,-1.8746845356455692,0.10251555458272373
206240_s_at,0.06311796786789792,1.874166461515975,0.1025242440842626
1556877_at,0.0631330043413879,1.8759913791456073,0.10254491462844392
1566586_at,0.06314058864330657,-1.8741452698919374,0.10255347977917093
242575_at,0.06314407372743654,-1.8769483382179093,0.10255538656229399
1556887_at,0.06318687722305863,-1.8758002085861711,0.10262114982883383
237747_at,0.06320428314390167,1.8779863008783872,0.10264566185443699
203909_at,0.06320731870252042,1.8737164858639381,0.10264683503840233
1559443_s_at,0.0632110543357639,-1.8744787038491775,0.10264914499559114
217438_at,0.06328809498480825,-1.8742522034454157,0.1027675571816805
240661_at,0.06328860400362737,-1.874896643776,0.1027675571816805
201177_s_at,0.06329339839974107,-1.873557283166949,0.10277158161617733
1558540_s_at,0.06331420470343604,1.873313033282478,0.10279426029522555
1565578_at,0.06331531522849997,-1.8752233884331402,0.10279426029522555
226127_at,0.06331630266330004,1.8733772038164611,0.10279426029522555
229582_at,0.06331663136111323,-1.87501307134627,0.10279426029522555
223156_at,0.06332546805781983,-1.8733479881822082,0.10280484543300486
228113_at,0.06335157371011839,1.8742458166349074,0.10284346381512725
1568865_at,0.06335848272826217,-1.8724892689353994,0.10285091714466761
201777_s_at,0.06336317552530622,-1.8736976231264506,0.10285477243060555
219540_at,0.06338888062884938,1.8722432342504192,0.10289273457843265
221015_s_at,0.06339806474704511,-1.8727198484722998,0.10290387809174172
201371_s_at,0.0634703985424242,-1.8735600222000024,0.1030121472174742
208081_s_at,0.06346836486938612,-1.8722486470067603,0.1030121472174742
224017_at,0.06347405388996952,-1.874118650884911,0.1030121472174742
243618_s_at,0.06347297480104244,1.8717830999601937,0.1030121472174742
202787_s_at,0.06348598745194169,-1.8756693207800337,0.10302774623975688
1570213_at,0.0635000540870009,-1.8724183788453956,0.10304680563578955
234275_at,0.0635333931110842,-1.873775940509482,0.10309713739868213
1553239_at,0.06353856141558283,-1.8724382608963002,0.1030979838677961
202885_s_at,0.06353653089265848,-1.872565838513208,0.1030979838677961
208052_x_at,0.06356289103251964,-1.8736367208096607,0.10313369006428239
237598_at,0.06357603049293102,-1.8727300951619064,0.10315123777417967
1561234_at,0.0635993481750272,-1.871163727462823,0.1031834757601381
211122_s_at,0.06360055051247994,1.8721256939934852,0.1031834757601381
233503_at,0.0636873218082159,-1.8717154392317397,0.10332047326580561
235349_at,0.0636902931940287,-1.8707516374256554,0.10332151643214973
242782_x_at,0.06370872577455039,-1.8718640370566313,0.1033476405134591
234004_at,0.06373323856602399,-1.8707984973943175,0.1033836255800305
218156_s_at,0.06374661189044029,-1.8720216939316423,0.10340153900786957
204734_at,0.06379008935937502,1.873639609640988,0.10346828040508321
1555122_at,0.06380180591380855,-1.871215742075218,0.10348350222688162
239246_at,0.06380894861785641,1.8698245735916335,0.10349130463879305
235898_at,0.06382089225089368,-1.8693711992809392,0.10350689279022723
213698_at,0.06385530759435985,1.868899486133505,0.10355892385424013
1557576_at,0.06386559345378628,-1.869306198746496,0.10357181995803699
201846_s_at,0.06389820834348385,1.868882852396495,0.10361396845483348
204805_s_at,0.06390234804863502,1.87000863717557,0.10361396845483348
213697_at,0.06390669864847451,-1.8707688780667333,0.10361396845483348
221089_at,0.0639058347982422,-1.8695586662274488,0.10361396845483348
221156_x_at,0.06390506723700595,1.8685484152689489,0.10361396845483348
224032_x_at,0.06390792826160659,-1.8688533043401128,0.10361396845483348
236431_at,0.06390202652084516,1.8705623083806866,0.10361396845483348
238348_x_at,0.06391575689208158,-1.868518344290236,0.10362032301988926
239239_at,0.063916517897474,-1.8690095126660695,0.10362032301988926
223293_at,0.06392665748794593,-1.87039317899122,0.10363297504941368
220986_s_at,0.06392908721006399,-1.8691108267244505,0.10363312796619381
217665_at,0.06394404542101872,1.8685901951140682,0.10365358960941391
214613_at,0.06395169316612584,-1.8683480902062188,0.10366219989212573
211024_s_at,0.06396994216090546,-1.8690185881812116,0.10368465766953511
234252_at,0.0639702210180627,-1.8688250015404555,0.10368465766953511
226025_at,0.06398193098737193,-1.8717846799705369,0.10369819256430203
244372_at,0.06398324535009779,-1.869412838824406,0.10369819256430203
1559561_at,0.06399498530272377,-1.8681234251991572,0.10371343167920702
233965_at,0.06401908318208117,-1.8694656767725666,0.10374869681560339
237174_at,0.06402205913307223,-1.8731854094025346,0.10374973063689442
1564060_at,0.06403277405978323,-1.8679287672331655,0.10376330517465969
227381_at,0.0640502901101589,-1.8722822055560742,0.10378410953181558
232551_at,0.06404965741999756,1.8718331825535164,0.10378410953181558
214290_s_at,0.06408183663536596,1.869646013809593,0.10383143464761983
244123_at,0.0640985765673089,-1.8684477583669301,0.10385476614482007
1566419_at,0.06413164242651244,-1.8674299454450523,0.10390075329231434
235381_at,0.0641299130984657,1.8669640358861932,0.10390075329231434
1553266_at,0.06415192746009032,-1.8687346295062213,0.10392982297256428
1554131_at,0.06416182597043306,-1.8679733013263602,0.10393983127533866
1563026_at,0.06416278981690934,-1.8667043562742642,0.10393983127533866
1553113_s_at,0.06416695095523359,1.8685378494467426,0.10394277756583524
235716_at,0.0642068124947063,1.8664333552497128,0.10400355190555183
1555322_at,0.06428093160391873,-1.867463858865849,0.1041163346975978
1558816_at,0.06428113175684703,-1.8688347008461295,0.1041163346975978
243128_at,0.0642861797867823,1.8682699775203802,0.10412071056421872
239293_at,0.06429627893551443,-1.8663449726497174,0.10413326682592257
208144_s_at,0.06431399440901449,-1.865952065217782,0.10415815700365029
215905_s_at,0.06433916091984686,-1.8667682355975865,0.10419130960580265
222730_s_at,0.06433844399205854,-1.8655709797357216,0.10419130960580265
1568377_x_at,0.06434303920561835,-1.8660332070683021,0.10419378771482371
219292_at,0.06435526454789123,1.8667638499888286,0.10420978194105507
222358_x_at,0.06436255427736551,1.865344328152053,0.10421778310739262
1554308_s_at,0.06437572846113426,-1.8654153866895207,0.10423531162748423
229261_at,0.06438690738955502,1.8651258696802426,0.10424960832675974
1563776_at,0.06442369771584348,-1.8665641322059303,0.10430320326286042
219374_s_at,0.06442470981930686,-1.8658332633867993,0.10430320326286042
218888_s_at,0.06446058980136926,-1.8665871167809234,0.10435367817430087
221567_at,0.06446044098697454,-1.8646574026515739,0.10435367817430087
244638_at,0.06449335108565961,1.8668769109735033,0.10440290582322141
227415_at,0.06452972553692479,1.8689942703176687,0.10445797872181219
204258_at,0.0645458279057068,-1.864087313792168,0.10447642215268063
54051_at,0.0645457161319236,-1.8642530895736036,0.10447642215268063
1560483_at,0.06455382167499005,-1.8658617085253308,0.10448554992805964
220511_s_at,0.06455736786790124,1.8698214596510987,0.10448747854025303
232380_at,0.06457834285247077,-1.8658807450927524,0.10451761485441646
242175_at,0.06459236972732892,1.863771629976821,0.10453650412670851
223458_at,0.06459922131582269,-1.8646091835919396,0.10454377993762333
1561279_at,0.06460231011535873,-1.86567214653418,0.10454496595197271
224849_at,0.06461453329626221,-1.8638257825589502,0.10456093337545168
1563089_at,0.06462323174571061,-1.8641948407170426,0.10457119602946098
1558420_at,0.06468052166409931,-1.8640199869791496,0.10466008419065077
224673_at,0.0647021256186902,1.866765753971968,0.10469122422349599
208677_s_at,0.06471722011602914,-1.86278853922147,0.10471182974727605
1554325_at,0.06472536392150535,-1.863769974636924,0.10472118802700989
217167_x_at,0.06473051865000645,-1.8655214631415762,0.10472570967967172
213645_at,0.06475324459780267,-1.8635734619029276,0.1047586579542635
31835_at,0.06477220654464616,-1.863544039618022,0.10478551459783715
223131_s_at,0.06482641451284799,1.8649051279308722,0.10486938660667235
1553208_s_at,0.06484615463059605,-1.8634145731147997,0.10489749605324802
