probesets,GSM971958,GSM971959,GSM971961,GSM971962,GSM971967,GSM971968,GSM971970,GSM971974,GSM971985,GSM971989,GSM971990,GSM971993,GSM971996,GSM972002,GSM972005,GSM972007,GSM972008,GSM972011,GSM972012,GSM972019,GSM972023,GSM972026,GSM972036,GSM972037,GSM972039,GSM972042,GSM972044,GSM972045,GSM972049,GSM972050,GSM972051,GSM972054,GSM972064,GSM972068,GSM972072,GSM972073,GSM972089,GSM972091,GSM972097,GSM972098,GSM972100,GSM972104,GSM972110,GSM972111,GSM972112,GSM972113,GSM972114,GSM972121,GSM972131,GSM972135,GSM972140,GSM972151,GSM972158,GSM972159,GSM972178,GSM972181,GSM972183,GSM972184,GSM972186,GSM972191,GSM972195,GSM972197,GSM972210,GSM972212,GSM972218,GSM972226,GSM972227,GSM972228,GSM972231,GSM972232,GSM972234,GSM972239,GSM972240,GSM972259,GSM972262,GSM972268,GSM972269,GSM972273,GSM972275,GSM972279,GSM972291,GSM972295,GSM972296,GSM972300,GSM972304,GSM972315,GSM972325,GSM972326,GSM972345,GSM972349,GSM972350,GSM972361,GSM972364,GSM972365,GSM972367,GSM972375,GSM972379,GSM972380,GSM972385,GSM972389,GSM972390,GSM972396,GSM972401,GSM972409,GSM972412,GSM972413,GSM972422,GSM972429,GSM972433,GSM972438,GSM972440,GSM972443,GSM972444,GSM972446,GSM972453,GSM972457,GSM972459,GSM972463,GSM972467,GSM972472,GSM972473,GSM972475,GSM972476,GSM972477,GSM972479,GSM972480,GSM972487,GSM972488,GSM972489,GSM972496,GSM972502,GSM972510,GSM972512,GSM972521
212298_at,7.13076426904199,6.15667335867915,8.70198273236871,8.07543254792676,6.03943171003447,7.43096798087918,5.34695766156266,5.9499716981577,5.39767668728758,5.78688613685998,6.86372416476264,6.61644098488794,8.18757613558243,6.70535479808358,3.95896441831089,7.78503451420408,8.50362455666371,7.98342094162839,5.21599656545974,7.4409291157187,5.83101293292262,6.8858560212046,5.58844658690342,4.95499847039698,7.28890828465551,5.80568015144237,4.37723033779036,6.21378816628246,5.24399565408338,5.25348918312636,7.84055359956946,7.6120080925322,8.09301222164024,8.40124393193874,8.37020559811605,7.65732428024813,7.76082966453843,4.99484677575799,7.16682884799366,4.70835327566874,5.62495173486723,7.90917874262815,5.4232000991575,5.41195790021659,7.51750390516986,7.37242009943704,5.97244615865568,5.5512075683383,7.55560318803786,4.95781950837511,8.13631683032511,5.51302268088487,7.69653979689237,5.45019165729811,5.41697754589682,8.43023169628368,4.81618656418621,7.14528498353804,7.54783043260203,6.2599849190622,5.26106244401121,5.72009394855191,6.1168659185279,5.21391794381587,4.66681624117621,5.77872624474203,5.00268678191933,5.97315353281431,8.07334327125472,7.39195856829337,8.47267643658731,8.24087573617805,7.35551508541206,5.90032116936928,9.29773984150339,5.04187765382492,5.11797718656832,5.2366028941942,7.4386704453966,8.16343298332909,6.64428669706227,5.59738549209151,5.91746890213454,5.25100612301223,3.93894724621953,5.57162832136514,7.40755567945093,5.62948731714756,7.71168572036423,7.94506928770843,5.13382230132361,9.02833146872014,6.40067955611883,7.4119251454147,7.3171622334763,6.81551578621361,5.10860994969033,7.00377240087443,6.76499202811678,6.92432097754996,6.31355784632439,4.92156570727212,8.62856993270639,7.97599583225019,7.0255628698453,8.23746950729227,7.5198593126743,5.48754010065979,8.28054979917206,8.36551996506141,7.64583280068303,6.37832740141149,8.36914561513856,6.48679563745119,5.97902447335539,4.72172697044406,6.79322152438408,5.53634723815479,8.25233968251827,6.93388175924184,6.43980124340503,6.18641381605163,8.35822179906789,6.25814562990053,9.14952407907866,5.1380970241419,6.00887155583427,6.37737494646231,6.01871596774017,4.70775924446729,4.8599742703087,5.79115066589685,6.89631842173201,7.5069177426718
212344_at,8.90525000175422,6.08731819301993,10.1005482123564,10.6379474784542,7.10709855683248,10.1705404933737,7.86998910745327,9.05801140145411,6.44057785845791,7.32385822483332,7.35896834087401,8.56800076916529,10.686505504371,7.01432954094554,5.2054464871044,10.6621827799885,10.3599609821669,10.8945363409555,6.73393719934731,9.54895859663069,8.18542126332142,7.98503522108977,7.43458837646635,5.73493082910521,8.60197584609217,6.62029184755071,5.74186670139719,6.60946360425504,6.61067678247818,6.56649639081771,9.5248531036135,10.6822988999009,9.76890684129597,11.2629101923874,9.96513942582968,10.6004058984674,8.96414016210994,5.89702842216534,9.725559097027,5.79934561671661,6.94471108739317,10.4591522775447,6.7664200112134,8.06933763129806,10.1974722447138,10.1655945549733,8.2480074440318,6.7751120100413,9.32889928603374,6.2806982202389,9.7918084435781,6.73151967079445,9.72248585847589,8.54159318837242,6.63781773674356,10.5735642739317,5.07916911251771,9.51543297338396,9.82693966221806,7.88702196197977,7.40134469894033,7.36583735969121,8.81235670862531,6.19406071081779,5.79695536805191,7.07271783640832,6.55012119287606,7.12723081764143,9.64991133698416,10.0525598508819,11.9765639836913,9.8603174342928,10.6576575405712,7.38440909228066,11.0685897485489,7.11023836424278,6.52970153526528,7.02085214636706,9.12973339960965,10.1488038344623,9.02757679978024,7.16916019233867,6.44823874025716,6.40112731900602,5.62303824087097,6.92584026697658,8.37948550268066,6.38293761671529,10.4581591145716,10.7864935195891,5.72573035549293,9.01521036045565,7.31548834528613,10.5126526322309,10.4246293673833,9.11494493691728,6.14854335859528,9.63978294192692,9.47876810795182,8.44599849574291,7.42917053755334,7.03005105215407,10.7431974997562,10.2043116446642,9.05793325929644,10.6868186748115,10.4515465071816,7.0485553095979,9.77154961747251,10.9208032521053,9.39098145973405,7.4419768129062,9.44035658692939,7.95503204618507,7.03063880020001,6.93023511717268,7.26582240529515,6.98897287291466,11.0190771710975,9.21246028594695,7.65277048506889,7.23213271743764,11.9051105340809,6.08860468676245,11.7350971445345,6.63505850344987,7.69140006344944,7.94090493899861,8.65274730553082,6.1747208916668,6.87205666235002,7.03625853693041,8.57034505890536,9.43029097025331
212353_at,9.19546572630698,5.9060761321403,10.1847020449694,10.534552705699,6.80142249131862,10.851956246544,7.34868971951238,8.69039712390958,6.77168611294966,8.2036940033884,7.72752847997207,8.53636477729786,10.9794809401336,6.7288389537523,4.30157793120219,10.7428046374562,10.4444661996651,11.2951378876958,6.75729311428288,9.51752368235177,8.31962773564305,8.22352392394879,7.964434132725,4.94639769307141,8.59526293120858,6.78660959951726,4.6566352425774,7.00526611237973,6.62540283143116,6.97403105488412,9.8642147095123,10.5882223224682,9.85986133441495,11.0652432642683,9.95410546252237,10.7717258788376,9.11660795912483,5.69090145851102,10.5554504551598,5.68164921705622,7.4535631751397,10.6197293037761,7.00887356183381,7.79879548764813,10.6515049283236,10.5227902645388,8.75777763286556,6.74691168193117,10.3906147402294,5.2720399998284,10.3484991492167,7.0425258238566,10.2617767758819,8.9927508589444,6.49815281658807,10.6034068231754,4.62086185633379,9.56358976138642,10.0278780526196,8.13714324887744,6.58179042953102,7.10905351342221,8.7449566488627,6.43965886397585,6.32819205604986,6.82241078926879,6.05619181760742,6.13422086299377,10.1435885034221,10.8341124193146,11.4827181427017,9.98733785591647,11.0274155035216,7.09341816421478,11.5186142836479,7.00041043766422,5.03034390035398,6.35731381224013,10.7104031372869,10.4781861214259,9.98546856335185,7.43157324734066,6.76278308151977,7.31044007909745,5.10562667990031,6.75223045869643,8.76911140336658,6.18739433102832,10.5671700908016,11.4042566320226,5.37720992440042,9.51982959623108,7.3462728007783,10.7312798290916,10.4832512968048,9.58983970122702,5.93343383273647,9.76045937330328,9.69920361821387,8.63638607448263,6.95965038584318,7.6203723107884,10.5002559618222,10.4146432962396,9.35361494735683,10.9954672260849,10.0277128318442,6.5203590813277,9.78757613250447,11.0018762529655,10.0852084389448,6.78413042458279,10.6083704176207,8.87611358337188,7.18518935724941,7.44791698925148,7.50398590334322,7.23109959066328,11.3850934937614,9.21701173938774,7.57295776028072,7.28037521301994,11.8947676840384,5.33360181859289,12.2471568536436,6.53292045417112,7.33173879820549,8.02755079799542,9.07447931327781,6.25867585696029,6.3502381802039,7.0707350515795,9.16149959572995,9.88779260693734
212354_at,9.75513846686478,6.79925804128038,10.6698499185639,11.4668156820963,7.88673072597072,11.3788392286294,8.61260859504321,9.99654620316336,7.1805045149515,8.40078169980021,8.08576900990917,9.28237417376253,11.5569845285181,7.46261560361952,5.2824387127437,11.3302633458055,11.0180599444087,11.9329379725232,7.50658172282779,10.0163534108003,9.04545030448753,9.07839220259754,8.3769798671466,6.12605672126729,9.67991009218275,7.24219942680031,6.04988778101796,7.33473497079379,7.1763113777624,6.97231612563732,10.3912599397792,11.3698555544427,10.4681499698623,11.6982019222916,10.4987035446547,11.1574556905227,9.92658988204104,6.60939545050156,11.103326557453,6.38006354583626,8.39262958359387,11.3246269667206,7.63040677199241,8.93740985605798,11.2064546584499,11.2579592405196,9.68983473265711,7.69662885394187,10.9558488129087,6.46936394682626,10.8446403509747,7.48946782908774,10.5864386171874,9.3013941319767,7.04054812062007,11.1536987550515,5.36734029872313,10.2729775511317,10.5983344991955,9.37020172576559,8.12868825814055,8.07243065440816,9.57491574952008,7.01531634693923,6.60807101492007,7.97344725548559,6.73986153755598,7.70517959345224,10.710856932251,11.390642173217,12.2349890653136,10.7099079921703,11.6711512292767,8.16370620296591,11.9464124540495,7.76568749407395,6.3050202864379,7.07983667006431,11.2414604253054,11.238874072913,10.5564653405896,7.65618398142407,7.51494218087154,7.5801838605787,6.0243055548262,7.44439873258157,9.47763240554879,7.00865868136838,11.3565726220124,11.694824831996,6.00590424749005,10.248251277495,8.16145696036247,11.2295676258147,11.2536572366676,10.3220977771375,6.8408836281978,10.5097742807855,10.366579298393,9.25367247847121,7.97920933913008,7.92451410927463,11.2320411997627,10.6472439183854,9.81328007227103,11.3616689274706,10.9905037615025,7.95309487971227,10.5710616491189,11.6233133697928,10.3189352834874,7.73264939584325,11.1668292957614,9.42882047076882,7.99103411939931,7.73882270034988,7.75993072741263,7.6671459318064,12.0858906635523,9.96723517693736,8.4061307667918,8.14268104206697,12.4594271102811,6.30694345825153,12.5567829013234,7.36201260210617,8.25416324163617,8.75816705178742,9.64972091476696,6.88265283146135,7.43194026988775,7.73581886115977,9.28633190855735,10.5250131469694
212397_at,8.28912378742538,5.24383285061739,8.64191174126648,8.24724872783402,6.54788709663909,8.22486558793024,5.68225081275787,6.00316055330021,5.68844970858678,6.3686653115117,6.3387274642886,6.62029168990014,8.00851228568294,6.47264259989208,3.15889577178398,7.83468618446486,7.60202420045416,8.20889166138064,5.96918607160473,7.18999597565232,5.52418065749128,8.30788120810546,5.08821489470358,6.82233196177073,8.71407170797699,5.77931758190757,4.84498019017684,5.59333463942173,5.18550702666141,5.5206290102423,8.75449341762475,7.80949379071187,8.17898510620659,7.68986158688649,7.51677645707741,7.51998189271097,8.88033449507063,5.04455304144206,7.7502263385893,4.49189851634036,5.16168951904547,8.15260134441284,5.83294256679218,6.05519985976317,8.43215331297766,8.13035795830324,5.71723651157368,5.91129640597874,7.97795110295701,5.14435928538342,7.93689921000741,7.12099786634196,7.48075791801618,5.89379234437536,4.54399921672948,7.75320111097654,5.16963781019229,8.61679450131217,7.24090780084394,6.25209383078994,4.47671334648788,5.2695823413358,6.465758451424,6.05131519568443,5.35286613714957,6.63354321776819,4.7464496447449,5.04702022818909,9.49241761781276,7.0939835962457,9.17313022908539,7.70333997634521,7.95869601418341,6.42140773577265,8.8374093385775,5.31048355625416,5.84421241410132,5.06101007293721,7.44368176504376,7.71769540375982,7.33449270636198,5.10244619675833,5.53487440908256,5.55476009167615,4.75516958137041,4.9833869803835,6.40190232404222,4.58402151211487,8.10899217745192,8.51808754940882,4.84873145721296,8.91994259198199,5.69999708996489,7.09578354208303,7.52162128968843,7.37183933974836,4.99382195006659,8.10904464395228,7.74227197531525,6.95243066597382,6.45708475343531,5.13323042825705,8.21110781339208,7.21637814477552,7.86183443136516,8.39563697862975,6.37988455728209,4.96570707716796,8.84630498188997,8.46956166767625,7.34687835521951,5.629497913471,9.03236472560457,8.20372499200618,5.37509221679116,5.52964646859871,8.41914425458524,5.16861651278631,8.92530089309333,6.39062007056645,6.40365664407483,5.67827406915828,8.340997525828,8.16298212958222,8.52640313991817,5.84597906863308,5.681392599517,7.2662953392981,6.43193368973833,5.33116996390419,4.71337075470713,6.1911284646335,7.08985776473875,7.64195536765737
212398_at,6.54928302239331,3.58887792113103,6.66287751327433,6.57012883859871,4.8951953100485,6.24719674277075,4.44155216912375,4.78519087918334,3.99198957601868,4.76037322203332,4.72404012307829,5.12884197104986,5.69059374918954,4.95753536578396,2.93911158340384,5.8149276900454,5.99211226563493,5.79254417006356,4.33512842608447,4.98571222707843,4.47024104025691,6.73961360720225,4.19561896117451,5.1895178124842,6.47944883759944,4.28740375500454,3.79481661356871,3.73662598172229,4.12360595146008,4.12102410765446,6.41281455070132,5.646083469732,6.38720405458933,6.15193542396941,6.17110466646929,5.90970316929087,6.95979553343369,3.60454640453255,5.26160417138944,3.5132532686014,3.85476192028571,6.31589625291288,4.45015410354173,4.65623320523926,6.29733628614914,5.95881724246486,4.17261971123362,4.45532714383423,5.30758082962158,3.89199017063733,6.00188792260757,5.25464273785713,5.09125548805996,4.37707577056392,4.03995405733025,6.07358997103877,4.01364168543241,6.5663854152368,5.16111123629446,4.54031507160661,3.64399313658541,4.34974508079785,5.20141898300334,4.85319490366444,4.03755560621396,4.982539052462,3.98159660196074,4.03296021401394,7.44447984216148,4.74937178498804,7.3321207720429,5.59097246874071,5.91639221153848,4.64192937485099,5.41177763600036,4.7508182459138,4.29380086700379,4.07190678210972,4.47354969610728,5.65890666676908,4.88424382876944,4.48255119206408,4.25813701156054,4.21788467047166,3.69923749005195,4.24516229646054,4.77909184370627,3.57060742978492,6.21844249638977,6.29796866809197,3.97851314603945,7.12321660295821,4.3973844746481,5.44951296082746,5.31515691789785,4.91597945829557,4.11770291880062,5.95420793155681,5.61741616612448,5.39695701266827,4.4551113468821,4.55722765010684,6.61910745295119,5.90141063438253,6.13367554225454,6.10817698817668,5.2451176925206,3.72707884312151,7.13498201010275,6.91525403283469,5.11427549549669,4.23031433885121,6.8116499926037,4.9880198621096,4.19853092509884,3.94959444433107,6.68302585458278,4.09604430416011,6.69281536532592,4.83016844152196,4.90473283045472,3.97616899287984,6.80368525276311,6.4490479365437,6.48696490490104,4.63994250166907,4.19767780783005,5.44946863886226,4.60550678216319,3.8705225093908,4.14470729198873,4.74163832581419,4.87378744390976,5.56795164428637
212464_s_at,11.5339036936361,7.91523139144748,13.3170238236103,11.9504680383781,9.88046392105726,12.3539578751624,10.3950900916137,11.1033982365237,7.76649824404544,8.14977066564374,9.06941507788811,10.3381739617562,12.8748371542061,9.73167938461395,7.29374251778528,12.1347650742255,12.9053074196358,12.9723393777888,8.13342009895166,10.6931429430951,10.232589180757,11.0363431850613,9.48597696728639,7.7445654051275,12.2168930208395,7.56785466855072,7.88216049848086,10.3353212340174,9.00312400576554,7.27430487154666,12.1548052362577,12.2301393580217,12.0733320833234,12.8227794158825,11.8334946304234,11.6623114726905,12.1057411257165,7.29054896808379,12.6790512819693,6.618811990017,9.98638078479494,12.1817218242376,8.76702022580847,8.99537594944308,12.411335308871699,12.3508232024973,11.1222686986536,9.4509573452783,12.1686419967639,7.14437872034107,12.3605416129241,10.7884970907004,11.6110900047314,10.4604762780455,7.57924647860222,12.396563482183,7.17164685982467,11.3670614713901,12.1873659476307,10.5714085626083,9.918794713693,9.5701912716645,10.8301308017455,7.10938006572532,6.93460716106988,11.283996672884,7.00200981632905,8.39526119094152,12.2166159063244,12.6618085565581,13.47583755475,11.4469471151498,13.0979314322579,10.0760094662538,13.9398648624394,9.08957285780933,7.08557981905984,6.02966693813615,13.3731097971058,13.0623257439835,11.2619266460939,10.7870760993637,8.33251195042655,8.92358079863695,10.0033995381984,6.82249166063,10.071586483714,6.03530460301733,12.2970902257056,12.9734710643434,6.50150598918359,12.0365893693114,9.87840327782687,12.1598050751461,12.3013168557984,11.1882902187078,6.75368824252729,11.7050276457474,11.7752122875279,10.5832459616319,9.92358611033337,9.2007958144914,12.4217596620868,12.2147845281331,11.0116053944519,12.5005288683476,12.0594696878168,9.08454235297428,11.5824166075186,12.7122908171652,11.7348111209189,10.1533424165318,13.1814035169667,11.6548622330969,8.89264089570205,9.29242013259586,11.3642276952191,7.93147576914793,13.0668613884681,11.5417472741543,9.19757616918051,7.8110739647904,13.3438914898906,8.20225271574508,14.2114274622791,11.2424596661371,9.9365653835236,8.48154247853434,11.1133998702352,9.21345510870871,8.97041240878144,7.6525019976796,10.8995998762847,11.6114556342105
212489_at,8.16221142771287,5.93572597337304,9.26130228425691,9.0142501446259,7.20883933677919,8.18150183948895,7.33548006684098,8.35578209558622,4.76920117348347,6.3502526191152,6.12211885962855,7.66439368951885,9.71817618819192,7.38080831506261,4.19944118439979,8.79992325350697,8.86445331467927,8.85821263177316,6.57782794085042,8.4744435287971,6.63323561561361,7.63683577827135,6.31489257478629,5.54244664424704,9.00707145399824,6.08901605688123,5.2042018489276,7.28248230588247,6.12767623491567,5.39978277068892,8.76126384428365,8.84170839620304,8.83419507865359,9.56334892736442,8.36334487129019,8.3019682284485,7.68842334698285,5.23745844460619,10.280451744696,5.49990602389226,7.29016972617429,8.84259386136713,5.36533967433273,6.7578117077855,8.36246118099573,8.26421978622544,7.41706505478391,6.39759960694653,9.28258482222598,5.11793209799181,8.72326760853116,6.379143111753,8.19756375522957,7.25348860787277,5.81400649530792,9.58121939541763,5.7113943467573,7.41604466082081,9.33301562976312,7.4759138583688,6.45528634225303,7.46319341875834,7.20307534862552,5.26605017259005,4.58121588948555,7.74372736254426,5.78390344880438,6.5357615883424804,8.13757785650201,8.84503490184605,10.2952513931987,7.35910848681476,9.75594603534792,6.39765261499583,10.0642706844515,7.01699663502166,4.56442327513756,4.95796950530729,9.07113978109597,9.59693083465099,8.48718158340573,6.79226370638373,6.66384507917092,6.03232717724535,5.60534120766736,5.69698834012434,7.84058984837806,5.06979541626557,8.37161956959539,10.4089957652828,5.25691660505769,8.13748705307277,6.7275689295024,8.89702187725257,9.69463523245549,7.90545469999734,6.05818920957465,8.49915373904901,7.7507701104375,6.91021132488415,8.28949270035762,5.28351309362078,9.33129444267973,9.00508459579063,7.08311017173289,9.40495470006678,9.13448228156929,6.63049607255866,8.06209885907315,9.3997756759188,8.42318476269173,7.99440201784941,10.2925288082174,8.95450633703816,6.45870032643552,6.32529519489449,5.61867963433864,6.14239833617073,8.73065519714083,8.27652011444181,7.47632385894308,6.1755665593752,9.47196153572712,5.74989270076377,10.6634561347656,5.6541129346972,6.60540848688572,7.05493152793414,7.61237994174937,4.9336040436922,6.51847180805526,5.96195625423873,7.5946658722171,8.38161123425325
212526_at,6.03983780960009,3.55245182881047,6.40011992136651,6.96411144359213,3.90824500440174,6.0536677568936,3.51312403654115,4.2087344709634404,3.97571100929045,3.98788787471545,4.84550724139581,4.97095882494276,5.60375287274744,4.20689711839038,3.9475114071149,6.1374634864762,5.83934253938702,6.6073392774537,3.56897752592554,5.52644396902488,4.37356180848218,5.19056055565334,3.9281771832221,3.88858204505358,7.35104392442519,4.17853070030818,3.49826413723529,3.97553588705446,3.43005958981062,3.92163902963726,6.94678555122736,5.8396174855788,5.93206329488165,5.78763423130879,5.42055429372009,5.43950544842692,7.21941879060855,3.68274942717258,5.48316516012308,3.86968267253577,3.92328452505582,6.3300661516535,3.82875492237137,3.97973546454361,6.01907269788109,6.05279499927446,3.87868926955622,4.03440198960356,5.56860540630868,4.64024114971043,5.57955811278673,3.5408394176605,5.44817976831922,3.5648544338115,3.69263759590721,5.3304351271805,4.90018543738338,6.26252717200912,5.7434462692554,4.15128165623117,3.27851517671899,3.68014352152836,5.32318326843126,4.43091725077554,3.87476224031152,4.18211667224609,3.81890731285936,3.72304927832912,6.95728135413678,4.71018865392039,6.68335973049568,5.13848707291613,5.17291357779851,4.12717543895137,6.66053295383203,6.29177367613749,3.95881993219336,3.71603655731665,5.93527390366092,5.08030941692585,5.07304244125568,3.4326441736252,3.7883309964807,4.58802328192529,3.75670418067378,3.82509428147543,5.07114378895773,3.52903772885373,6.41440289104146,6.6233795083918,3.50435541513415,6.41086215760723,4.26558214231259,5.72212680334978,4.41372171084298,5.1961514520581,3.25334365302145,5.45490643044836,6.15229400264084,4.58435620627147,3.87221262557091,4.61222267617557,6.04816362775002,6.0397074800603,4.70594792171069,6.37651683854436,5.09717130235885,4.15290348377387,6.80359658644507,7.20958888992636,5.79509403207408,3.70367986019848,5.8282559433255,4.91319072282997,4.12161344647147,4.16106922112753,4.52590900927621,4.26438983391508,7.28089592652074,4.59909502805339,4.56421648581172,4.27103421067623,6.75490432381085,4.01034583706267,7.36901255753516,3.87882919830558,4.09424633379658,4.25051394003854,4.59705174471411,4.18974050554505,4.54501551385707,4.59697455432397,4.67671821654266,5.75073883596886
212554_at,6.80785483199995,5.10554776266804,4.62548706696446,6.41867887831632,4.22607025167054,6.407678370498,4.26740708272542,4.10576415852659,3.83989708082115,4.79067620845714,6.09759485586961,4.86054854869602,5.81110380573241,4.39292342501846,3.11494547429027,6.17021539739217,5.46006223099607,6.80899965017118,4.63296704777949,5.11372518099058,4.34768840542944,6.5095193184153,4.95757206381078,4.07333215020013,7.98441059687765,4.47694209095264,4.83493209101633,4.56848773557603,4.03460468587734,4.51370921360339,7.43080513465198,6.12075926568912,4.9044030205795,5.16477917930743,5.53371682854136,5.42813357527222,7.8994810989222,3.88662954851332,5.36859489066312,3.83713406012558,4.5902015564866,6.33443687510027,4.29743514386889,4.9931044658561,4.98680855178485,5.44731857275638,4.59039869873267,4.1193023549652,5.44156377198371,4.03778126147686,7.0330048531403,4.42269917005319,5.29527697481382,4.80684200953522,3.9325938289765,4.9511163648743,3.53123243033176,5.3505644358312,6.76085154598891,4.6401412836679,4.5344952737732,3.78513218575121,6.0628678355095,5.65239340931533,4.08382501459994,4.74643575218061,3.74076946781897,4.46998593579762,6.28609268951406,5.62432107167205,7.04425270208511,6.79928720520634,5.76503858287887,4.76280142730343,6.0765738027076,4.59220333349547,3.64224459574474,3.52019885942344,6.25165022139511,6.01052659810745,5.26882933701203,3.85158777532661,5.06281904882675,4.37436428957953,4.03242349691631,5.1396277469951,4.7236498739786,3.80125664943335,6.4645401737173,7.05488147017831,5.35588839805835,5.4098296658821,3.49079443007026,5.85296393260354,4.97320621111601,5.79548818809089,3.43757480055578,6.33934927385933,6.29482945017392,4.7625540252945,4.56650437606046,4.73035253820959,5.5634983720682,5.31593436856386,5.5782766944353,5.30172349612011,4.95945057454102,3.84759556709226,6.27211877081792,6.61280423690506,5.13257209942015,5.04459840891577,6.07536174665077,5.1079295789285,4.62040568701698,4.32205731168811,4.48685539000644,4.52313469232295,7.80896391380553,5.03333819970942,4.73541448591446,4.19993262219197,6.78780741708279,5.21889316021857,5.70991140881518,4.43155409714856,4.06886116163279,4.76769677501907,4.69756323819616,4.27750881190204,4.50914627901648,4.54890743952901,5.46337915685335,5.92585266540358
212592_at,10.4705444744086,10.354939977818,9.66658743187542,10.8308256009018,6.91477694460187,8.93769908312502,6.74376065262937,10.9970472347735,12.3095568297874,11.4759880824125,12.151825016256,11.6385386988405,10.9148578768527,8.19144042072646,4.53840548987278,11.5473499727622,8.22696405640613,11.4334874294128,10.5164574378625,11.068428074729,9.76883088926205,8.98826561045057,10.5282235337577,10.4534456620991,10.8813792317046,12.3747665650833,4.79246847740961,7.4591657215136,4.65986170485096,12.6733197473186,7.37788934154687,9.21369758019522,10.253108650636,9.35751276732225,10.2758973080188,11.7240857354354,8.72833333503801,10.2572995179823,8.46663973977524,9.39200607530202,9.23928301490522,12.0128537541854,11.6811561067328,11.3089119792789,9.56308393036056,10.0928619477929,7.83572538675207,11.9198265677259,11.2411946587497,9.60805452538246,7.15420658997593,11.5066380925659,11.4476337226389,11.4442602450336,10.9261704059417,6.06580598834196,10.4045405962588,7.06266896057722,7.44681221076321,10.1009579090958,10.0759194930607,11.0815298949714,8.65377366419936,11.440908882038,10.3209496497966,10.4234906839493,11.3648160542941,10.6622140646553,11.0307303973523,7.78819125975717,10.4150685208724,10.6185665819633,6.39373780557269,11.1840555518215,6.58499913083489,9.96012972683166,12.4390238118178,11.6696852779881,7.69234130091384,8.91440000296152,8.11065234281676,5.27641452465584,12.3134812590694,11.5710279054681,10.6389227587964,10.880800418053,10.8898025438087,9.89601196957336,4.79187570515225,11.2377268464477,11.5699533272528,11.2471855306923,9.81756295949174,10.1747937376138,10.1867601185327,6.46386377258123,11.0645528620703,8.89707334144344,8.73245302887895,9.88104340722725,10.8496989965782,9.43642637765448,11.8116937061646,9.93242457982815,12.5638408419568,9.95592829078373,10.7601403346985,12.3751018805672,10.8091872894899,8.41293926436221,10.8242500206077,7.72235169257185,9.09289216489854,10.8223938569339,8.24599303663905,11.4708458854125,10.0053119182361,12.1346767506563,9.87238266611529,5.70690794544577,11.5794821804785,10.8897883876837,6.95139388606808,9.22454819273308,8.15415925373783,10.916727680506,11.4222867936905,12.5019452046232,11.6427818213858,12.0594039549205,7.6749683409969,11.4233211217573,11.4691357577066,10.2287543589751
212636_at,7.14944256758286,5.07196523881917,8.27850237091107,7.44958806901202,5.7442593327212,7.74303753005684,4.89883733710554,5.66592009052871,5.70341714586364,5.22037867286523,6.46039830350056,6.7592699753489,7.90152775422342,5.8883306269271,3.26087777242279,8.00347061952845,7.2753128748367,7.83586883779378,5.63059957312414,7.1924755022504,5.08823354663617,6.92395764103321,5.15436932789977,4.53729768409208,7.68246240075834,6.02940954562215,4.09169269053959,5.4381683725364,4.85481129318232,5.18882023075809,7.72370657189265,7.34062803773551,7.42102248692667,8.01610924340082,7.69043632550258,7.44432960002937,8.2639311526775,4.37263110772162,6.53222458941045,4.41037556686913,5.53530051926649,7.44462282607039,5.79298356820823,5.33538312665246,7.69936701245788,7.1980410464416,5.77450474154913,5.65112683530252,7.24939754995585,4.39558755071806,7.74923498854714,5.38164720140632,7.31655302009182,5.80635616176334,5.25944004188904,7.10148373678378,4.15200258423094,7.64371404558599,7.02426645251417,5.76606659625491,4.79746250584597,4.64997360055683,6.17217771672555,6.02779958717667,5.72721775094527,6.25995803819234,5.08188058059248,5.28725046634031,7.69972201875974,6.77717647628803,7.81244423115514,7.61383834508329,7.27226073293985,5.66021460859902,8.90269664347477,4.81547149724507,5.31149348172229,5.00451709263785,8.3739721552763,7.59636917280808,7.21065861338081,3.53732753327225,5.79089423863094,6.04994792812833,3.77322669659243,5.70038189288748,6.21004934151414,5.00065386315424,7.43213911111788,8.48789649048249,4.82590683266395,8.46760310840415,5.12812231768493,6.93594333544923,6.52929625446877,6.52586675645774,5.17820974851196,6.76580954284857,7.2537103561119,6.50129008076948,5.29106619577898,5.12252305321238,8.24698758861902,7.94595792622457,5.78164576898196,8.27872156923417,6.49307295735964,4.76438418701264,7.93979893886014,8.24301717098861,7.75003850116118,5.05943168318923,7.99349123352144,6.59374559688947,5.68471218774851,5.42422855232123,6.06500164831675,5.57506585129135,7.95161499448519,6.2145632081563,6.60894611152726,5.70694080068825,8.08440730639238,4.59027189624364,9.15653890418162,5.52905394862706,5.74560053175353,6.27207265892661,5.81404070665845,5.4721966998262,4.79845074121783,6.16681837675328,6.50085344882559,7.42714638689735
